ID, Cloth ID,Age,Review,Rating,Category
20670,927,46,"Shorter than pictured, sheds a lot",2,Sweaters
20671,927,28,Love this top,5,Sweaters
20672,945,53,Beautiful but itchy and tends to run.,4,Sweaters
20673,862,45,Stuck!,1,Knits
20674,873,52,Love it!!,5,Knits
20675,862,37,Simple & structured,5,Knits
20676,921,42,Cropped and boxy,2,Sweaters
20677,873,59,Comfy,4,Knits
20678,862,49,Great top,5,Knits
20679,862,40,Great shirt but runs large,5,Knits
20680,699,37,So flattering!,5,Legwear
20681,945,50,Stiff and itchy,1,Sweaters
20682,1025,32,"Great, comfortable jeans",5,Jeans
20683,833,44,Pretty top but too delicate,3,Blouses
20684,927,41,Great versatile piece!,5,Sweaters
20685,476,53,Definitely size up,4,Layering
20686,638,70,Siamese cat pattern,5,Legwear
20687,833,28,Lovelove!,5,Blouses
20688,927,54,A little boxy,4,Sweaters
20689,864,39,Slouchy soft tee with one problem....,2,Knits
20690,873,26,Better than it looks on the model,5,Knits
20691,833,36,Still not sure about this,3,Blouses
20692,864,60,As pictured,5,Knits
20693,927,22,Falll in love,5,Sweaters
20694,927,22,,5,Sweaters
20695,921,47,Cool sweater,4,Sweaters
20696,945,39,Fun and gorgeous,5,Sweaters
20697,873,54,Nice slimming look,5,Knits
20698,873,26,Warm weather winter,5,Knits
20699,1025,45,,4,Jeans
20700,833,56,Very large; lace is kinda coarse,3,Blouses
20701,921,54,Cute but chunky,3,Sweaters
20702,862,52,Great for casual work wardrobe,5,Knits
20703,833,35,,3,Blouses
20704,862,38,A nice transition top,4,Knits
20705,945,35,Perfect fall sweater,5,Sweaters
20706,833,54,Love,5,Blouses
20707,369,36,Not comfortable because of itchy tags,1,Intimates
20708,927,39,,5,Sweaters
20709,945,39,Wish i could keep,4,Sweaters
20710,927,39,*another* grey cardigan? oh yes...,5,Sweaters
20711,945,64,Love but itchy for me,5,Sweaters
20712,927,64,Just love mine!,5,Sweaters
20713,945,30,Itchy!,1,Sweaters
20714,927,53,Fringed knit tunic,5,Sweaters
20715,828,37,"Cute, but boxy",3,Blouses
20716,862,37,Perfect for a cool summer night,4,Knits
20717,833,32,Great top - beautiful details,5,Blouses
20718,873,48,Too long and shapeless,3,Knits
20719,862,30,Love this top,5,Knits
20720,1100,47,Beautiful summer dress,4,Dresses
20721,883,48,,5,Knits
20722,883,52,Great staple tank!,5,Knits
20723,995,36,Beautiful,5,Skirts
20724,1078,58,Perfect fun white dress,5,Dresses
20725,883,46,A bit too swingy,2,Knits
20726,883,42,Summer staple,5,Knits
20727,1037,61,Polished versatility,5,Jeans
20728,1059,23,More than a legging,5,Pants
20729,883,38,Modern basic tee,4,Knits
20730,883,59,Wanted to love it,4,Knits
20731,824,47,,4,Blouses
20732,883,74,Lovely basic for summer,5,Knits
20733,883,36,,4,Knits
20734,824,39,,5,Blouses
20735,883,25,Not worth the price,3,Knits
20736,1037,19,Awesome!,5,Jeans
20737,883,21,Bought in 4 colors!,5,Knits
20738,883,37,Great if cut right,3,Knits
20739,1100,45,Perfect summer dress,5,Dresses
20740,883,22,Great basic- but long!,5,Knits
20741,883,31,Perfect,5,Knits
20742,883,26,Overall great look,4,Knits
20743,883,40,Love this top,5,Knits
20744,1078,27,My new favorite summer dress,5,Dresses
20745,995,51,Beautiful skirt,4,Skirts
20746,883,26,"Really thick, quality top. very swingy bottom",3,Knits
20747,1037,33,Really nice,5,Jeans
20748,824,38,Love!,5,Blouses
20749,867,29,Fancy sweatshirt,5,Knits
20750,1100,67,Another synthetic fabric...,2,Dresses
20751,995,34,40's fun skirt,5,Skirts
20752,1078,72,Very roomy,4,Dresses
20753,317,29,Unexpected find,5,Swim
20754,1037,29,Runs small,4,Jeans
20755,1028,42,Great pair of jeans!!,5,Jeans
20756,883,26,I like the feel of the fabric but...,3,Knits
20757,1078,53,,1,Dresses
20758,1037,39,Love these!!,5,Jeans
20759,1100,34,Absolutely beautiful.,5,Dresses
20760,1104,34,,3,Dresses
20761,1037,63,Super sexy,5,Jeans
20762,1059,39,Stylish l comfortable l versatile,5,Pants
20763,841,39,Pretty l flowy l comfortable,5,Blouses
20764,1059,57,Super cute!,5,Pants
20765,1100,27,Beautiful but runs big!,5,Dresses
20766,1078,31,Beautiful and flattering,4,Dresses
20767,1110,24,Velvet maxi dress for the win,5,Dresses
20768,1094,53,Sizing is odd,4,Dresses
20769,1094,72,Amazing dress!!!,4,Dresses
20770,1078,37,Not impressed,2,Dresses
20771,1078,48,Wonderful comfy maxi,5,Dresses
20772,656,41,Love them!,5,Lounge
20773,1094,55,,4,Dresses
20774,1110,68,You will feel so elegant!,5,Dresses
20775,1094,35,Beautiful material,5,Dresses
20776,862,28,Great staple,5,Knits
20777,1117,35,Beautifully made jacket,5,Outerwear
20778,1056,42,Perfect fit!,5,Pants
20779,1094,51,Wanted to love,3,Dresses
20780,1094,56,,5,Dresses
20781,1078,29,Eh,3,Dresses
20782,166,65,Love`,5,Layering
20783,1078,67,Simple yet stunning,5,Dresses
20784,1078,33,Love the colors,5,Dresses
20785,1078,42,Looks exactly like the picture,4,Dresses
20786,862,53,Sweet top!,5,Knits
20787,862,56,Soooooo cute,5,Knits
20788,1022,29,A lot of give in these,4,Jeans
20789,862,33,Cute shirt for work or play,5,Knits
20790,1078,62,Buy it,5,Dresses
20791,1022,50,Ag farrah,5,Jeans
20792,1079,55,So wanted to love it,3,Dresses
20793,1094,33,Beautiful!!,5,Dresses
20794,862,41,Great quality top!,5,Knits
20795,1110,39,Not as short on me (petite),5,Dresses
20796,1094,39,"Stretchy, soft",5,Dresses
20797,1094,33,Too long,3,Dresses
20798,1078,39,Amazing dress,5,Dresses
20799,862,38,Perfect top!,5,Knits
20800,1078,29,Pretty dress. fit was not for me.,4,Dresses
20801,1078,58,Beautiful,5,Dresses
20802,1056,44,Love pilcro!,5,Pants
20803,1078,28,Beautiful maxi!,4,Dresses
20804,1110,24,Obsessed,5,Dresses
20805,1097,51,Easy summer dress,4,Dresses
20806,862,27,The perfect top for all seasons,5,Knits
20807,1094,54,Fabric is a little stiff and did not drape well,4,Dresses
20808,1078,35,,5,Dresses
20809,1075,75,Super cute!!,5,Dresses
20810,1117,51,Cool but has it's flaws,4,Outerwear
20811,1078,29,Great fit but odd construction,4,Dresses
20812,1094,56,Love,5,Dresses
20813,1078,28,Works for maternity,5,Dresses
20814,166,39,Favorite tee,5,Layering
20815,1094,38,Just not for me,4,Dresses
20816,166,56,Soft basic tee,5,Layering
20817,1094,47,Picotage sheath,4,Dresses
20818,1078,39,,2,Dresses
20819,1078,53,Elysian maxi dress,1,Dresses
20820,1094,42,Elegant and comfortable!,5,Dresses
20821,1075,35,Too much material,3,Dresses
20822,1078,36,Beautiful dress!,4,Dresses
20823,537,28,,5,Shorts
20824,1094,45,Fabulous!,5,Dresses
20825,1078,46,Summer dress,5,Dresses
20826,1097,44,Huge - swallowed me whole,2,Dresses
20827,1056,46,Soft comfortable quality,5,Pants
20828,1078,36,Unflattering cut,4,Dresses
20829,1094,41,Great for the right figure,4,Dresses
20830,1078,37,Great length,4,Dresses
20831,1078,23,Not right for me,3,Dresses
20832,844,49,,3,Blouses
20833,1075,65,Lovely dress,4,Dresses
20834,1078,29,"Great quality, easy to wear dress!",5,Dresses
20835,863,67,,4,Knits
20836,1078,42,Beautiful,5,Dresses
20837,1078,33,,5,Dresses
20838,1110,22,"Beautiful dress, not right for everyone",3,Dresses
20839,1078,23,Great maxi dress,4,Dresses
20840,1110,30,Fabulous material....,5,Dresses
20841,1056,58,,3,Pants
20842,1078,32,Love this,5,Dresses
20843,1075,32,Awkward fit,2,Dresses
20844,1097,65,A great transitional piece,5,Dresses
20845,940,50,Much prettier and more flattering than pictured!,4,Sweaters
20846,1056,64,My dream chinos!,5,Pants
20847,1078,37,Loved his dress!,5,Dresses
20848,1078,21,Love,5,Dresses
20849,1094,36,Lovely,4,Dresses
20850,1075,37,So unique and lovely!!,5,Dresses
20851,862,23,New favorite shirt,5,Knits
20852,1078,33,Classy and comfy,5,Dresses
20853,1094,43,Looked a bit like drapes,2,Dresses
20854,1094,24,Wonderful,5,Dresses
20855,166,33,Flattering but bad quality,3,Layering
20856,1022,43,These jeans rock!,5,Jeans
20857,1099,48,"Soft, comfy, and a very casual",4,Dresses
20858,1078,24,Best dress i've ever found,5,Dresses
20859,1078,36,,5,Dresses
20860,1075,47,Way too big,3,Dresses
20861,1078,30,Cute but arrived dirty,3,Dresses
20862,1094,27,Beautiful dress!,5,Dresses
20863,1078,32,,5,Dresses
20864,166,44,,5,Layering
20865,166,38,Best tee ever,5,Layering
20866,1056,71,Staple,5,Pants
20867,1056,30,Love these,5,Pants
20868,1078,36,Good quality for the price,4,Dresses
20869,1078,57,,4,Dresses
20870,166,61,Soft & slinky,5,Layering
20871,1094,54,Great dress,5,Dresses
20872,1094,41,,5,Dresses
20873,1094,34,Not for my big shoulders,4,Dresses
20874,1079,59,Too much fabric,2,Dresses
20875,1078,31,Comfy and flattering,5,Dresses
20876,1078,39,Nice vacation dress,4,Dresses
20877,1110,39,Stayed true,5,Dresses
20878,1094,39,Body con,5,Dresses
20879,1078,46,Great style | not so great construction,3,Dresses
20880,1078,35,Gorgeous dress,5,Dresses
20881,1056,52,Closet staple!,5,Pants
20882,166,58,Nice staple t-shirt,4,Layering
20883,1094,46,Picotage sheath,3,Dresses
20884,1117,56,Unique & cosy coat/jacket,5,Outerwear
20885,1099,60,Cute and comfy dress,4,Dresses
20886,1110,28,,5,Dresses
20887,1094,37,Unique!,5,Dresses
20888,656,48,Like them.....but.....,3,Lounge
20889,1078,49,,5,Dresses
20890,1110,44,Work of art,5,Dresses
20891,862,32,New favorite!,5,Knits
20892,1079,57,Dream dress,5,Dresses
20893,1075,35,Didn't meet expectations,2,Dresses
20894,1079,39,,5,Dresses
20895,1117,42,,4,Outerwear
20896,862,26,Love love love,4,Knits
20897,537,54,Great quality; on the warmer side,4,Shorts
20898,1075,38,Huge!!!!,1,Dresses
20899,862,50,Cute and versatile,5,Knits
20900,1078,48,Casual maxi,3,Dresses
20901,844,48,Didn't work,2,Blouses
20902,1078,35,Pretty dress!,5,Dresses
20903,862,44,Cute and versatile,5,Knits
20904,890,51,Adorable sweater!,5,Fine gauge
20905,722,40,Dreamy cozy pants,5,Sleep
20906,1009,36,Great color,5,Skirts
20907,868,34,,3,Knits
20908,854,54,,5,Knits
20909,868,29,"Super cute, really poor quality",1,Knits
20910,1044,46,Great pants,5,Pants
20911,825,48,,3,Blouses
20912,861,20,,4,Knits
20913,1044,52,,5,Pants
20914,868,36,Awesome shirt but doesn't hold up well after washi,3,Knits
20915,854,34,Classic!,5,Knits
20916,1089,34,Nice dress to hide flaws,5,Dresses
20917,854,44,Cute but tight in the chest,4,Knits
20918,868,28,Lovely,4,Knits
20919,868,30,Too sheer for me,3,Knits
20920,861,33,,5,Knits
20921,873,28,Not sure who this would flatter,2,Knits
20922,873,38,Not as pictured,1,Knits
20923,854,40,Disappointed,1,Knits
20924,1089,43,Beautiful and comfy!,5,Dresses
20925,854,35,Can be dressed up or down,5,Knits
20926,1009,49,,4,Skirts
20927,1089,40,,5,Dresses
20928,868,62,Unique lightweight knit,4,Knits
20929,1009,35,Boyfriend adores it. but runs small,4,Skirts
20930,868,60,Cute very oversized t-shirt,4,Knits
20931,1009,66,Runs small,3,Skirts
20932,861,72,Quality fabric,5,Knits
20933,875,46,"Big, baggy, boxy",2,Knits
20934,854,26,Like it a lot but...,4,Knits
20935,1008,60,,5,Skirts
20936,819,50,Slim fitted silouett,5,Blouses
20937,860,27,"Love this top, with a slight modification",4,Knits
20938,844,39,,5,Blouses
20939,860,38,,5,Knits
20940,961,63,This vest will work in the warmer winter in texas,5,Jackets
20941,1008,46,This skirt was a great purchase.,5,Skirts
20942,961,29,Misleading,1,Jackets
20943,1008,31,Not for those curvy on bottom,4,Skirts
20944,1008,54,Off-kilter design has pizazz,4,Skirts
20945,860,25,Easy interesting top,4,Knits
20946,1008,27,Amazing skirt for every occassion!,5,Skirts
20947,1008,33,Nice classic look,5,Skirts
20948,860,36,Split sleeves -- you can't tell from pics online!,3,Knits
20949,1008,56,I love this skirt!,5,Skirts
20950,860,25,Elegant and creative,4,Knits
20951,860,35,Better in person,5,Knits
20952,819,32,,5,Blouses
20953,1008,27,Super cute!!!!,5,Skirts
20954,469,54,Two for one,5,Swim
20955,860,40,Gorgeous top!,5,Knits
20956,835,27,"Pretty, but boxy",4,Blouses
20957,1078,31,Perfect winter dress,5,Dresses
20958,895,72,,5,Fine gauge
20959,895,28,Sweater,5,Fine gauge
20960,829,20,Simply floaty,4,Blouses
20961,1078,48,Comfortable and cute,5,Dresses
20962,1092,41,Too peasanty,3,Dresses
20963,1078,41,Easy to throw on summer dress,4,Dresses
20964,1078,68,,5,Dresses
20965,1078,42,Easy & fun summer dress,5,Dresses
20966,895,47,Great detail,4,Fine gauge
20967,1078,62,"Lovely, but big",5,Dresses
20968,1078,42,"Great concept, but fell short",2,Dresses
20969,1092,23,Love the dress just not on,4,Dresses
20970,895,61,,4,Fine gauge
20971,895,38,,5,Fine gauge
20972,1078,36,,3,Dresses
20973,895,51,Very satisfied!,5,Fine gauge
20974,895,49,Great light sweater,5,Fine gauge
20975,1078,56,,3,Dresses
20976,493,40,Love the top and the message!,5,Lounge
20977,1078,61,Great dress!,5,Dresses
20978,895,47,Soft and sweet,5,Fine gauge
20979,1070,46,,5,Pants
20980,895,24,,3,Fine gauge
20981,1078,53,Beautiful shade of blue!,5,Dresses
20982,1078,25,I love this dress!!,5,Dresses
20983,895,48,"Cute, yellow is darker",4,Fine gauge
20984,1092,49,Not for anyone with a large chest!!,4,Dresses
20985,1078,26,Don't bother,1,Dresses
20986,1070,45,So soft,4,Pants
20987,895,44,Soft,4,Fine gauge
20988,1078,51,Soft and comfortable,5,Dresses
20989,895,37,Short and shapeless,1,Fine gauge
20990,895,32,Better in person!,4,Fine gauge
20991,1078,35,Effortless for summer,5,Dresses
20992,829,51,Scratchy gauze,3,Blouses
20993,913,74,Runs short,2,Fine gauge
20994,829,59,,3,Blouses
20995,1009,61,"Love the style, runs a bit small",4,Skirts
20996,1049,54,Nice length,4,Pants
20997,895,28,Pretty good staple,4,Fine gauge
20998,872,50,Great top!,4,Knits
20999,1070,53,"Super cute, but...",4,Pants
21000,1070,52,Great leggings,4,Pants
21001,1078,51,Beautiful dress but....,4,Dresses
21002,1070,45,Flattering and comfy,5,Pants
21003,895,23,Gorgeous,5,Fine gauge
21004,895,55,Flexible sweatering,5,Fine gauge
21005,895,50,Favorite sweater this season,5,Fine gauge
21006,912,53,Love it sadly has to go back,5,Fine gauge
21007,1078,64,,5,Dresses
21008,895,19,Comfortable cardigan,4,Fine gauge
21009,895,34,,5,Fine gauge
21010,1078,68,Runs big!,4,Dresses
21011,895,52,Nice sweater,4,Fine gauge
21012,895,63,,5,Fine gauge
21013,895,49,"Great casual sweater, runs big",4,Fine gauge
21014,1078,54,Disappointed with fit,1,Dresses
21015,895,53,"Nice cardigan, odd colors",4,Fine gauge
21016,1078,41,Gorgeous!!,5,Dresses
21017,895,36,,4,Fine gauge
21018,1028,33,Wear for years to come,5,Jeans
21019,895,48,,5,Fine gauge
21020,1092,34,Tight in chest area,5,Dresses
21021,1078,52,"Comfortable tunic, yet fashionable and edgy",5,Dresses
21022,1070,50,,5,Pants
21023,895,64,Surprise!,4,Fine gauge
21024,895,64,"Pretty,pretty",5,Fine gauge
21025,1092,78,Amazingly amazing,5,Dresses
21026,829,24,"Flowwy, comfortable, feminine",5,Blouses
21027,895,34,Beautiful and bright,5,Fine gauge
21028,829,55,Simply gorgeous!!,5,Blouses
21029,895,36,Just what i needed!,5,Fine gauge
21030,1078,26,This dress is perfect for summer!,5,Dresses
21031,1083,35,"Gorgeous dress, recommend for slimmer individuals",4,Dresses
21032,936,57,,5,Sweaters
21033,850,59,Perfect fit,5,Blouses
21034,819,39,Adorable for work or weekend,5,Blouses
21035,1083,37,,5,Dresses
21036,1083,29,"Beautiful dress, strange fit",3,Dresses
21037,936,57,,5,Sweaters
21038,1027,57,Classic,5,Jeans
21039,936,44,Too boxy,3,Sweaters
21040,1083,40,Disappointed,2,Dresses
21041,1083,47,,3,Dresses
21042,863,39,,4,Knits
21043,936,30,Very vintage!,5,Sweaters
21044,1084,39,Beautiful color and fit,5,Dresses
21045,996,48,Lovely coins in a fountain,5,Skirts
21046,1084,57,Runs big on top,3,Dresses
21047,1083,43,Lovely holiday dress!,5,Dresses
21048,996,69,Lovely!,5,Skirts
21049,850,24,Great shirt,5,Blouses
21050,863,65,Great top,5,Knits
21051,996,46,Darling!,4,Skirts
21052,996,49,Love it!,5,Skirts
21053,1083,55,Pretty but tight in rear,2,Dresses
21054,1083,31,Weird fit,1,Dresses
21055,996,45,Love the look,3,Skirts
21056,936,38,Beautiful sweater,4,Sweaters
21057,1083,33,Finally on sale!,5,Dresses
21058,1083,27,,4,Dresses
21059,1083,40,Gorgeous dress!!,5,Dresses
21060,863,39,So cute!,5,Knits
21061,996,32,Lovely,5,Skirts
21062,863,26,Awesome,5,Knits
21063,1083,31,Beautiful dress and design,5,Dresses
21064,1083,52,Stunning: a timeless piece of artistry!,5,Dresses
21065,996,56,Awesome,5,Skirts
21066,996,34,"Beautifully subtle, charming, & tad small waist",5,Skirts
21067,1027,62,,5,Jeans
21068,1083,39,Stunning dress odd fit,5,Dresses
21069,936,38,,3,Sweaters
21070,996,46,Shimmer spot skirt,4,Skirts
21071,1083,36,"Love, love, love!",5,Dresses
21072,1084,29,,5,Dresses
21073,1084,49,Color,4,Dresses
21074,996,68,Beautiful!,5,Skirts
21075,872,48,Perfect spring top,5,Knits
21076,872,63,Lovely....,5,Knits
21077,1008,44,,5,Skirts
21078,872,39,In love,5,Knits
21079,872,67,,4,Knits
21080,863,50,Great shirt,5,Knits
21081,872,63,Quality questionable,3,Knits
21082,1049,39,Like but flaws for me,4,Pants
21083,863,44,Perfect tee,4,Knits
21084,877,47,Can dress up or down,4,Knits
21085,213,36,Super cute,5,Swim
21086,863,33,,4,Knits
21087,877,32,,3,Knits
21088,863,41,The tee that goes with everything,5,Knits
21089,1008,32,"Didn't work for me, but it is beautiful",4,Skirts
21090,863,70,Cute tees,4,Knits
21091,872,63,Love this top,5,Knits
21092,213,47,Great top- bottoms run super small - order up,4,Swim
21093,863,28,Nice shirt,4,Knits
21094,1030,52,Most flattering jeans!,5,Jeans
21095,1111,57,,5,Dresses
21096,863,65,Indecisive,4,Knits
21097,872,42,Fun summer top,5,Knits
21098,863,68,,5,Knits
21099,872,36,Trendy simplicity,5,Knits
21100,871,56,Happy,4,Knits
21101,863,60,,5,Knits
21102,1111,33,Beautiful dress,5,Dresses
21103,872,36,,5,Knits
21104,877,33,Boxy and billowy,3,Knits
21105,1111,28,,5,Dresses
21106,863,31,,5,Knits
21107,872,44,Great summer shirt!,5,Knits
21108,1111,47,Lovely but very full,4,Dresses
21109,532,45,"Give me more art dept, please...",5,Lounge
21110,1059,28,"Colorful, comfy pants",4,Pants
21111,1056,36,Don't let the stock photo deter you!,5,Pants
21112,872,47,Wonderful spring/summer addition!,5,Knits
21113,532,49,,4,Lounge
21114,858,38,Disappointing,3,Knits
21115,863,39,,4,Knits
21116,872,71,So pretty!!,5,Knits
21117,831,35,Sleek and chic!,5,Blouses
21118,1111,53,Love,5,Dresses
21119,863,42,"Great, fun t-shirt",5,Knits
21120,872,40,Beautiful color,5,Knits
21121,872,46,,4,Knits
21122,1008,34,"Misnomer in color, stunning on any figure",5,Skirts
21123,1056,42,,5,Pants
21124,872,53,,5,Knits
21125,863,42,Great staple,5,Knits
21126,877,68,The pleats in this jacket are unruly,3,Knits
21127,872,21,"Not true to size, but beautiful",5,Knits
21128,831,25,Stunning blouse,5,Blouses
21129,871,29,Great style; runs small,4,Knits
21130,863,35,,3,Knits
21131,872,40,Too sheer,2,Knits
21132,1061,20,Great jumper!,5,Pants
21133,1061,57,"Amazing, versatile piece for spring and summer",5,Pants
21134,1044,56,Very comfortable and flattering,5,Pants
21135,1094,68,,4,Dresses
21136,870,51,,5,Knits
21137,1044,51,Great fitting pants!,5,Pants
21138,266,52,Kind of blah,3,Lounge
21139,599,37,Awesome beach dress/coverup,5,Swim
21140,1044,75,,4,Pants
21141,862,47,,5,Knits
21142,1061,60,Comfy,5,Pants
21143,858,48,So flattering,5,Knits
21144,1094,34,Dotted fleur dress - black,5,Dresses
21145,1002,54,My favorite new piece!,5,Skirts
21146,1044,32,I really want to love these...,2,Pants
21147,1061,47,Not for the tall...,4,Pants
21148,870,44,This shirt looks amazing,5,Knits
21149,858,48,"So flattering, no need for petite",4,Knits
21150,1061,30,Like fancy pjs,5,Pants
21151,1061,37,Nice romper,5,Pants
21152,1061,38,Comfortable!,5,Pants
21153,1002,55,Great fit and weight,4,Skirts
